"Date","Open*","High","Low","Close**","Volume","Market Cap"
"08-02-2018",3.84,4.47,3.84,4.28,72426304,1791710592
"07-02-2018",4.14,4.65,3.67,3.87,77747296,1935681664
"06-02-2018",3.58,4.46,2.63,4.19,111053000,1673398912
"05-02-2018",4.5,4.58,2.94,3.51,84120304,2101631872
"04-02-2018",5.51,5.57,4.26,4.54,69855904,2575759872
"03-02-2018",4.93,5.91,4.44,5.52,84763400,2308390656
"02-02-2018",5.27,5.33,3.57,4.9,96082896,2466512384
"01-02-2018",6.33,6.43,4.8,5.27,103601000,2910595328
"31-01-2018",5.87,6.46,5.63,6.33,120768000,2706701568
"30-01-2018",6.44,6.89,5.42,5.83,132171000,2966513920
"29-01-2018",6.76,6.85,6.36,6.43,103079000,3100267776
"28-01-2018",7.0,7.31,6.64,6.8,128359000,3207931904
"27-01-2018",7.29,7.53,6.81,6.92,115057000,3321158656
"26-01-2018",6.94,7.75,6.04,7.3,188134000,3162868736
"25-01-2018",7.52,8.01,6.87,6.93,161326000,3425390080
"24-01-2018",7.69,8.64,7.31,7.44,230986000,2130036352
"23-01-2018",8.28,8.46,6.7,7.69,214146000,2293921536
"22-01-2018",8.05,9.55,7.61,8.27,393080992,2231642880
"21-01-2018",8.17,8.51,6.99,7.88,207468992,2264113152
"20-01-2018",5.98,8.16,5.97,8.14,252284992,1657353088
"19-01-2018",5.44,6.17,5.25,5.92,114293000,1508383232
"18-01-2018",4.83,6.28,4.54,5.5,167536000,1338428928
"17-01-2018",4.88,5.14,3.44,4.79,127252000,1353585792
"16-01-2018",6.1,6.17,3.74,4.92,173975008,1690066304
"15-01-2018",6.06,6.26,5.57,6.06,134816000,1678814080
"14-01-2018",5.89,6.92,5.82,6.06,211935008,1632916864
"13-01-2018",6.24,6.63,5.21,5.86,194476992,1729741824
"12-01-2018",6.49,6.75,5.74,6.26,158992000,1799210752
"11-01-2018",6.36,7.31,4.97,6.44,288487008,1762478720
"10-01-2018",4.61,6.75,4.16,6.34,271476000,1278870528
"09-01-2018",4.25,4.63,4.19,4.59,128018000,1176919936
"08-01-2018",4.57,4.62,3.72,4.23,117303000,1265539456
"07-01-2018",4.74,4.88,4.55,4.59,121009000,1314190464
"06-01-2018",3.67,4.85,3.64,4.74,178983008,1017314816
"05-01-2018",3.78,4.19,3.19,3.64,192140992,1046453696
"04-01-2018",3.47,3.93,3.22,3.74,192222000,962174976
"03-01-2018",2.61,3.47,2.61,3.47,241740000,722826560
"02-01-2018",2.43,2.63,2.23,2.61,121598000,674723520
"01-01-2018",2.3,2.46,2.23,2.43,68193904,636455808
"31-12-2017",2.07,2.31,2.02,2.28,57486200,574562880
"30-12-2017",2.39,2.42,1.94,2.1,94525600,661758336
"29-12-2017",1.88,2.41,1.84,2.39,90929400,521206912
"28-12-2017",1.99,2.02,1.69,1.87,82967600,550666496
"27-12-2017",1.46,2.53,1.41,1.99,136863008,405370176
"26-12-2017",1.37,1.49,1.24,1.46,32262400,379552960
"25-12-2017",1.31,1.39,1.23,1.37,22799100,361875072
"24-12-2017",1.37,1.39,1.15,1.3,24165000,378370336
"23-12-2017",1.27,1.58,1.24,1.37,43179100,352384800
"22-12-2017",1.53,1.54,0.972765,1.26,36469600,424251904
"21-12-2017",1.51,1.58,1.33,1.53,57319900,419675552
"20-12-2017",1.46,1.58,1.28,1.51,61082900,403682464
"19-12-2017",1.71,1.81,1.4,1.46,74583904,472756160
"18-12-2017",1.25,1.85,1.1,1.71,142528000,347034272
"17-12-2017",0.937426,1.33,0.875884,1.25,41104100,259819376
"16-12-2017",0.851537,0.93939,0.747906,0.921172,20799200,236014352
"15-12-2017",0.669613,0.906382,0.578811,0.853001,31718200,185591792
"14-12-2017",0.550091,0.699285,0.507013,0.673752,17569000,152464544
"13-12-2017",0.587443,0.590792,0.508531,0.552646,8953480,162817120
"12-12-2017",0.579233,0.6131,0.523174,0.582677,10869400,160541840
"11-12-2017",0.465261,0.591257,0.463595,0.5776,10485300,128952984
"10-12-2017",0.555543,0.555543,0.43991,0.464684,7447170,153975840
"09-12-2017",0.56738,0.60306,0.476517,0.552503,7636390,157256560
"08-12-2017",0.46176,0.654249,0.458676,0.565619,13042900,127982688
"07-12-2017",0.577858,0.64111,0.428127,0.467044,11494900,160160672
"06-12-2017",0.683061,0.683061,0.567762,0.589222,13177000,189318992
"05-12-2017",0.505297,0.716263,0.43902,0.68401,25974900,140049312
"04-12-2017",0.443465,0.50399,0.406857,0.497426,9729420,122912048
"03-12-2017",0.368119,0.45184,0.341042,0.444544,10074100,102028880
"02-12-2017",0.332752,0.371565,0.307087,0.367434,7044710,92226360
"01-12-2017",0.254978,0.342346,0.226491,0.331534,7863330,70670256
"30-11-2017",0.231503,0.265487,0.209143,0.255799,2991240,64163984
"29-11-2017",0.268597,0.293688,0.227916,0.229357,3674300,74444952
"28-11-2017",0.245575,0.298447,0.235749,0.269134,4031420,68064104
"27-11-2017",0.244841,0.265339,0.234711,0.245728,2216870,67860856
"26-11-2017",0.25623,0.256279,0.238027,0.245005,1667250,71017512
"25-11-2017",0.256155,0.262847,0.246314,0.256218,1416020,70996648
"24-11-2017",0.237601,0.260191,0.228138,0.258151,1884340,65854216
"23-11-2017",0.261962,0.265923,0.238242,0.238242,2133510,72605960
"22-11-2017",0.270566,0.273905,0.247486,0.262787,1893560,74990848
"21-11-2017",0.266797,0.268798,0.240663,0.267959,1583940,73946288
"20-11-2017",0.249106,0.281754,0.249106,0.26824,1772860,69042880
"19-11-2017",0.264651,0.271111,0.242349,0.249098,1146710,73351240
"18-11-2017",0.260259,0.270433,0.250559,0.265129,909141,72134192
"17-11-2017",0.267459,0.278233,0.250585,0.257303,1477450,74129568
"16-11-2017",0.266061,0.326812,0.258911,0.276348,4352160,73742144
"15-11-2017",0.236665,0.266059,0.236665,0.264633,1783740,65594716
"14-11-2017",0.222281,0.238899,0.219217,0.235506,1064470,61608096
"13-11-2017",0.207222,0.225303,0.207222,0.223694,778468,57434060
"12-11-2017",0.238693,0.239649,0.200078,0.206923,1862810,66156836
"11-11-2017",0.240297,0.259862,0.236303,0.238159,921946,66601260
"10-11-2017",0.269915,0.276612,0.22701,0.240991,902045,74810248
"09-11-2017",0.259888,0.285078,0.25435,0.269108,1189380,72031328
"08-11-2017",0.243571,0.285481,0.221658,0.262915,1631760,67508848
"07-11-2017",0.231099,0.25013,0.230233,0.243587,970278,64051908
"06-11-2017",0.209216,0.253552,0.208479,0.229622,1169720,57986720
"05-11-2017",0.218221,0.224642,0.207187,0.208844,503566,60482628
