"Date","Open*","High","Low","Close**","Volume","Market Cap"
"30-04-2018",15.06,15.16,14.11,14.31,83765800,1717773312
"29-04-2018",15.16,15.4,14.56,15.06,105495000,1729339648
"28-04-2018",14.28,15.33,14.23,15.2,122360000,1628859648
"27-04-2018",14.65,14.77,14.18,14.33,101995000,1670354560
"26-04-2018",13.35,14.71,13.25,14.65,127788000,1522126720
"25-04-2018",15.21,15.93,13.05,13.29,144820992,1734799744
"24-04-2018",13.65,15.62,13.65,15.27,165599008,1556455808
"23-04-2018",12.88,13.83,12.85,13.63,132041000,1468586624
"22-04-2018",13.35,13.35,12.86,12.88,84873000,1522941056
"21-04-2018",12.57,13.67,12.44,13.38,141582000,1433432576
"20-04-2018",12.35,12.72,11.93,12.58,86036096,1408753408
"19-04-2018",12.26,12.43,12.04,12.35,78661696,1398475392
"18-04-2018",11.79,12.39,11.53,12.28,90015104,1344991488
"17-04-2018",12.23,12.46,11.67,11.77,77537400,1394313984
"16-04-2018",13.05,13.06,12.08,12.21,75965504,1487933440
"15-04-2018",13.3,13.58,12.92,13.06,115373000,1546025856
"14-04-2018",13.45,13.84,12.99,13.24,94980800,1564259968
"13-04-2018",13.15,13.76,12.75,13.54,148215008,1529125504
"12-04-2018",12.42,12.95,11.91,12.95,133239000,1444360576
"11-04-2018",12.04,12.23,11.78,12.23,92759696,1399970432
"10-04-2018",11.91,12.4,11.85,12.04,87608200,1384148352
"09-04-2018",12.12,12.55,11.61,11.87,80643696,1409186944
"08-04-2018",12.51,12.51,12.12,12.12,79045000,1454721280
"07-04-2018",12.27,12.63,12.27,12.46,87924896,1426153088
"06-04-2018",12.49,12.64,12.04,12.26,81989696,1452424576
"05-04-2018",12.2,12.62,12.14,12.45,103864000,1418219648
"04-04-2018",13.29,13.44,12.0,12.19,119600000,1545413248
"03-04-2018",12.64,13.95,12.33,13.36,141287008,1470085120
"02-04-2018",11.07,12.65,11.02,12.62,116071000,1286445696
"01-04-2018",11.15,11.3,10.38,11.07,87918096,1104193664
"31-03-2018",10.39,11.39,10.29,11.06,89256304,1029045568
"30-03-2018",10.17,10.75,9.74,10.35,75551600,1006891392
"29-03-2018",11.7,11.73,10.17,10.2,81352096,1158081792
"28-03-2018",11.52,12.25,11.39,11.64,92931200,1140558848
"27-03-2018",12.12,12.23,10.88,11.51,102579000,1199936256
"26-03-2018",12.91,12.91,10.96,12.06,132353000,1278619264
"25-03-2018",13.14,14.23,12.57,12.78,189518000,1300568704
"24-03-2018",11.71,14.84,11.6,13.09,255358000,1159064192
"23-03-2018",10.05,11.98,9.54,11.74,157246000,995066752
"22-03-2018",10.03,10.91,9.57,10.07,112305000,992959296
"21-03-2018",9.17,10.29,9.08,9.98,131761000,907616064
"20-03-2018",8.99,9.24,8.66,9.16,96919504,889856512
"19-03-2018",9.09,9.26,8.5,8.99,97938896,900037568
"18-03-2018",8.96,8.96,7.86,8.95,94840304,886909632
"17-03-2018",9.2,9.5,8.66,8.99,94679904,910826240
